CaseID,Location,CaseType,OpenedDateTime
25146,"15512 JUDSON DR, CLEVELAND, 44128",Waste Cart Concerns,"May 18, 2024, 11:21AM"
25151,"12022 MATHERSON AVE, CLEVELAND, 44135",Dead Animal Pickup,"May 18, 2024, 01:56PM"
25153,"10025 HAMPDEN AVE, CLEVELAND, 44108",Dead Animal Pickup,"May 18, 2024, 02:28PM"
25155,"16715 GROVEWOOD AVE, CLEVELAND, 44110",Pothole Repair,"May 18, 2024, 03:03PM"
25158,"11808 COOLEY AVE, CLEVELAND, 44111",Waste Cart Concerns,"May 18, 2024, 03:22PM"
25161,"8116 KEYES AVE, CLEVELAND, 44104",Vacant and Distressed Property,"May 18, 2024, 05:00PM"
25163,"3449 WADE AVE, CLEVELAND, 44113",Vacant Property Open to Entry,"May 19, 2024, 06:32AM"
25180,"4755 PEARL RD, CLEVELAND, 44109",Vacant Property Open to Entry,"May 20, 2024, 03:55AM"
25182,"3252 W 41 ST, CLEVELAND, 44109",Missed Refuse pick up,"May 20, 2024, 06:55AM"
25192,"1015 EDDY RD, CLEVELAND, 44108",Scheduled Bulk Pick up,"May 20, 2024, 08:12AM"
25196,"9001 ROSEWOOD AVE, CLEVELAND, 44105",Waste Cart Concerns,"May 20, 2024, 08:17AM"
25220,"3273 E 135 ST, CLEVELAND, 44120",General Exterior Maintenance/Fence/Outbuildings,"May 20, 2024, 08:48AM"
25221,"857 RUDYARD RD, CLEVELAND, 44110",Waste Cart Concerns,"May 20, 2024, 08:50AM"
25228,"18229 FLAMINGO AVE, CLEVELAND, 44135",Missed Refuse pick up,"May 20, 2024, 08:57AM"
25236,"3397 E 147 ST, CLEVELAND, 44120",Vacant Property,"May 20, 2024, 09:02AM"
25237,"3393 E 147 ST, CLEVELAND, 44120",Vacant Property,"May 20, 2024, 09:03AM"
25240,"1973 W 50 ST, CLEVELAND, 44102",Missed Refuse pick up,"May 20, 2024, 09:09AM"
25252,"9102 JEFFRIES AVE, CLEVELAND, 44105",Large Set Out or Eviction,"May 20, 2024, 09:14AM"
25257,"3149 W 32 ST, CLEVELAND, 44109",Missed Refuse pick up,"May 20, 2024, 09:17AM"
25262,"4140 CARLYLE AVE, CLEVELAND, 44109",Electrical Issue,"May 20, 2024, 09:27AM"
25269,"10611 HELENA AVE, CLEVELAND, 44108",Vacant Property,"May 20, 2024, 09:37AM"
25271,"3282 W 90 ST, CLEVELAND, 44102",General Exterior Maintenance/Fence/Outbuildings,"May 20, 2024, 09:38AM"
25275,"6200 HOSMER AVE, CLEVELAND, 44105",Illegal Use of Property,"May 20, 2024, 09:45AM"
25277,"5904 LUTHER ST, CLEVELAND, 44103",Dead Animal Pickup,"May 20, 2024, 09:50AM"
25293,"4270 E 168 ST, CLEVELAND, 44128",Vacant Property Open to Entry,"May 20, 2024, 10:09AM"
25295,"1233 E 80 ST, CLEVELAND, 44103",Vacant Property,"May 20, 2024, 10:10AM"
25298,"3478 W 145 ST, CLEVELAND, 44111",Cart Pick Up,"May 20, 2024, 10:11AM"
25299,"4270 E 168 ST, CLEVELAND, 44128",Vacant Property,"May 20, 2024, 10:11AM"
25301,"1233 E 80 ST, CLEVELAND, 44103",Vacant Property,"May 20, 2024, 10:12AM"
25303,"10804 SPRAGUE DR, CLEVELAND, 44108",Missing Recycling Welcome Packet,"May 20, 2024, 10:15AM"
25309,"1059 E 98 ST, CLEVELAND, 44108",Vacant Property,"May 20, 2024, 10:19AM"
25320,"11707 PUTNAM AVE, CLEVELAND, 44105",Dead Animal Pickup,"May 20, 2024, 10:24AM"
25332,"3555 FULTON RD, CLEVELAND, 44109",Vacant Property,"May 20, 2024, 10:31AM"
25333,"3559 FULTON RD, CLEVELAND, 44109",Vacant Property,"May 20, 2024, 10:32AM"
25339,"3211 W 61 ST, CLEVELAND, 44102",Vacant Property Open to Entry,"May 20, 2024, 10:36AM"
25347,"17819 EAST PARK DR, CLEVELAND, 44119",Vacant Property,"May 20, 2024, 10:44AM"
25350,"12714 HOLBORN AVE, CLEVELAND, 44105",Waste Cart Concerns,"May 20, 2024, 10:47AM"
25363,"1255 E 187 ST, CLEVELAND, 44110",Vacant Property,"May 20, 2024, 10:55AM"
25374,"16602 LIPTON AVE, CLEVELAND, 44128",Cart Pick Up,"May 20, 2024, 11:03AM"
25379,"16602 LIPTON AVE, CLEVELAND, 44128",Waste Cart Concerns,"May 20, 2024, 11:08AM"
25380,"18001 GARDEN BLVD, CLEVELAND, 44128",Waste Cart Concerns,"May 20, 2024, 11:08AM"
25382,"19307 ARROWHEAD AVE, CLEVELAND, 44119",Waste Cart Concerns,"May 20, 2024, 11:11AM"
25395,"3879 STRANDHILL RD, CLEVELAND, 44128",Waste Cart Concerns,"May 20, 2024, 11:27AM"
25397,"12821 EMERY AVE, CLEVELAND, 44135",Waste Cart Concerns,"May 20, 2024, 11:28AM"
25399,"3879 STRANDHILL RD, CLEVELAND, 44128",Missing Recycling Welcome Packet,"May 20, 2024, 11:29AM"
25404,"4930 TRACK AVE, CLEVELAND, 44127",Waste Cart Concerns,"May 20, 2024, 11:33AM"
25411,"16805 SEDALIA AVE, CLEVELAND, 44135",Missing Recycling Welcome Packet,"May 20, 2024, 11:40AM"
25415,"10531 EVERTON AVE, CLEVELAND, 44108",Vacant Property,"May 20, 2024, 11:46AM"
25421,"1447 W 107 ST, CLEVELAND, 44102",Waste Cart Concerns,"May 20, 2024, 11:53AM"
25423,"3127 BECKET RD, CLEVELAND, 44120",Vacant Property,"May 20, 2024, 11:54AM"
25425,"2304 E 85 ST, CLEVELAND, 44106",Rental Inspection Complaint,"May 20, 2024, 11:55AM"
25436,"7824 WORLEY AVE, CLEVELAND, 44105",Missed Refuse pick up,"May 20, 2024, 12:20PM"
25444,"13606 BARTLETT AVE, CLEVELAND, 44120",Waste Cart Concerns,"May 20, 2024, 12:29PM"
25455,"9610 PIERPONT AVE, CLEVELAND, 44108",Waste Cart Concerns,"May 20, 2024, 12:36PM"
25458,"12201 ERWIN AVE, CLEVELAND, 44135",Vacant Property,"May 20, 2024, 12:40PM"
25460,"1164 E 167 ST, CLEVELAND, 44110",Parks Maintenance,"May 20, 2024, 12:44PM"
25461,"1164 E 167 ST, CLEVELAND, 44110",Parks Maintenance,"May 20, 2024, 12:46PM"
25463,"1164 E 167 ST, CLEVELAND, 44110",Parks Maintenance,"May 20, 2024, 12:48PM"
25467,"3357 W 122 ST, CLEVELAND, 44111",General Exterior Maintenance/Fence/Outbuildings,"May 20, 2024, 12:59PM"
25472,"13702 CAINE AVE, CLEVELAND, 44105",Vacant Property,"May 20, 2024, 01:02PM"
25474,"4273 E 137 ST, CLEVELAND, 44105",Vacant and Distressed Property,"May 20, 2024, 01:03PM"
25476,"3272 W 52 ST, CLEVELAND, 44102",Tree Service,"May 20, 2024, 01:08PM"
25480,"13621 CAINE AVE, CLEVELAND, 44105",Collapsing Structure,"May 20, 2024, 01:16PM"
25485,"16000 PYTHIAS AVE, CLEVELAND, 44110",Waste Cart Concerns,"May 20, 2024, 01:19PM"
25488,"13617 CAINE AVE, CLEVELAND, 44105",Vacant Property,"May 20, 2024, 01:21PM"
25489,"1269 W 76 ST, CLEVELAND, 44102",Waste Cart Concerns,"May 20, 2024, 01:22PM"
25503,"13621 CAINE AVE, CLEVELAND, 44105",Vacant Property,"May 20, 2024, 01:33PM"
25504,"1012 PROSPECT AVE, CLEVELAND, 44115",Rental Inspection Complaint,"May 20, 2024, 01:34PM"
25510,"2986 E 111 ST, CLEVELAND, 44104",Vacant Property,"May 20, 2024, 01:44PM"
25511,"3581 W 132 ST, CLEVELAND, 44111",Waste Cart Concerns,"May 20, 2024, 01:46PM"
25519,"4343 VALLEYSIDE RD, CLEVELAND, 44135",Waste Cart Concerns,"May 20, 2024, 01:56PM"
25521,"4343 VALLEYSIDE RD, CLEVELAND, 44135",Missing Recycling Welcome Packet,"May 20, 2024, 01:58PM"
25525,"16301 CLAIRE AVE, CLEVELAND, 44111",Scheduled Bulk Pick up,"May 20, 2024, 02:06PM"
25531,"17117 HILLSBORO RD, CLEVELAND, 44112",Vacant Property,"May 20, 2024, 02:19PM"
25532,"1149 E 113 ST, CLEVELAND, 44108",Vacant Property,"May 20, 2024, 02:19PM"
25548,"4273 E 137 ST, CLEVELAND, 44105",Vacant Property,"May 20, 2024, 02:38PM"
25552,"4270 E 137 ST, CLEVELAND, 44105",General Exterior Maintenance/Fence/Outbuildings,"May 20, 2024, 02:42PM"
25575,"18315 PURITAS AVE, CLEVELAND, 44135",Waste Cart Concerns,"May 20, 2024, 03:05PM"
25583,"1538 E 172 ST, CLEVELAND, 44110",Missed Refuse pick up,"May 20, 2024, 03:12PM"
25584,"1601 E 34 ST, CLEVELAND, 44114",Waste Cart Concerns,"May 20, 2024, 03:12PM"
25589,"4103 MEMPHIS AVE, CLEVELAND, 44109",No Permit,"May 20, 2024, 03:15PM"
25600,"4179 E 147 ST, CLEVELAND, 44128",Vacant Property,"May 20, 2024, 03:25PM"
25603,"4611 W 150 ST, CLEVELAND, 44135",Missed Refuse pick up,"May 20, 2024, 03:26PM"
25604,"4191 E 147 ST, CLEVELAND, 44128",Vacant Property,"May 20, 2024, 03:28PM"
25605,"12931 BELLAIRE AVE, CLEVELAND, 44135",Dead Animal Pickup,"May 20, 2024, 03:28PM"
25616,"1822 CLOVER AVE, CLEVELAND, 44109",Waste Cart Concerns,"May 20, 2024, 03:43PM"
25619,"3600 LLOYD RD, CLEVELAND, 44111",Waste Cart Concerns,"May 20, 2024, 03:45PM"
25625,"10901 GREENWICH AVE, CLEVELAND, 44105",Waste Cart Concerns,"May 20, 2024, 03:51PM"
25636,"11811 KINSMAN RD, CLEVELAND, 44120",Vacant Property,"May 20, 2024, 04:03PM"
25638,"11804 KENSINGTON AVE, CLEVELAND, 44111",Waste Cart Concerns,"May 20, 2024, 04:11PM"
25643,"11804 KENSINGTON AVE, CLEVELAND, 44111",Waste Cart Concerns,"May 20, 2024, 04:12PM"
25647,"3146 W 137 ST, CLEVELAND, 44111",Waste Cart Concerns,"May 20, 2024, 04:13PM"
25651,"10831 OLIVET AVE, CLEVELAND, 44108",Illegal Dumping,"May 20, 2024, 04:15PM"
25652,"14211 JENNE AVE, CLEVELAND, 44110",Recycling Opt-in Program,"May 20, 2024, 04:15PM"
25655,"10217 NELSON AVE, CLEVELAND, 44105",Illegal Dumping,"May 20, 2024, 04:18PM"
25661,"10833 OLIVET AVE, CLEVELAND, 44108",Cart Pick Up,"May 20, 2024, 04:22PM"
25665,"18236 FLAMINGO AVE, CLEVELAND, 44135",Missed Refuse pick up,"May 20, 2024, 04:24PM"
25667,"7102 DEARBORN AVE, CLEVELAND, 44102",Vacant Property,"May 20, 2024, 04:28PM"
25672,"14200 ST JAMES AVE, CLEVELAND, 44135",Missed Refuse pick up,"May 20, 2024, 04:32PM"
25675,"17015 THROCKLEY AVE, CLEVELAND, 44128",Missed Refuse pick up,"May 20, 2024, 04:33PM"
25679,"4605 LEE RD, CLEVELAND, 44128",Missing Recycling Welcome Packet,"May 20, 2024, 04:40PM"
25686,"3410 E 135 ST, CLEVELAND, 44120",Vacant Property Open to Entry,"May 20, 2024, 04:48PM"
25687,"3410 E 135 ST, CLEVELAND, 44120",General Exterior Maintenance/Fence/Outbuildings,"May 20, 2024, 04:50PM"
25689,"3251 W 153 ST, CLEVELAND, 44111",Missing Recycling Welcome Packet,"May 20, 2024, 04:56PM"
25694,"3820 E 153 ST, CLEVELAND, 44128",Missed Refuse pick up,"May 20, 2024, 05:02PM"
25695,"3126 W 73 ST, CLEVELAND, 44102",Waste Collection Citation Concern,"May 20, 2024, 05:03PM"
25699,"929 THORNHILL DR, CLEVELAND, 44108",Recycling Opt-in Program,"May 20, 2024, 05:09PM"
25701,"12318 CHESTERFIELD AVE, CLEVELAND, 44108",Waste Cart Concerns,"May 20, 2024, 05:13PM"
25703,"3439 E 123 ST, CLEVELAND, 44120",Missing Recycling Welcome Packet,"May 20, 2024, 05:15PM"
25709,"4490 ROCKY RIVER DR, CLEVELAND, 44135",Missed Refuse pick up,"May 20, 2024, 06:58PM"
25711,"911 RONDEL RD, CLEVELAND, 44110",Missed Refuse pick up,"May 20, 2024, 07:26PM"
25713,"610 LITERARY RD, CLEVELAND, 44113",Waste Cart Concerns,"May 20, 2024, 07:53PM"
25716,"3755 E 154 ST, CLEVELAND, 44128",Vacant Property Open to Entry,"May 21, 2024, 01:53AM"
25717,"3168 E 49 ST, CLEVELAND, 44127",Vacant Property Open to Entry,"May 21, 2024, 02:07AM"
25719,"2260 W 65 ST, CLEVELAND, 44102",Debris in Street,"May 21, 2024, 03:41AM"
25720,"1365 W 76 ST, CLEVELAND, 44102",Vacant Property Open to Entry,"May 21, 2024, 03:59AM"
25721,"4686 W 130 ST, CLEVELAND, 44135",Vacant Property Open to Entry,"May 21, 2024, 04:03AM"
25723,"2677 E 115 ST, CLEVELAND, 44104",No Water/No Hot Water,"May 21, 2024, 04:44AM"
25746,"4469 E 143 ST, CLEVELAND, 44128",Waste Cart Concerns,"May 21, 2024, 08:15AM"
25747,"3795 E 151 ST, CLEVELAND, 44128",Waste Cart Concerns,"May 21, 2024, 08:15AM"
25749,"16828 BRADGATE AVE, CLEVELAND, 44111",Missing Recycling Welcome Packet,"May 21, 2024, 08:18AM"
25767,"3317 W 99 ST, CLEVELAND, 44102",General Exterior Maintenance/Fence/Outbuildings,"May 21, 2024, 08:34AM"
25771,"3127 BECKET RD, CLEVELAND, 44120",Vacant Property Open to Entry,"May 21, 2024, 08:38AM"
25779,"990 E 179 ST, CLEVELAND, 44119",Waste Cart Concerns,"May 21, 2024, 08:45AM"
25789,"3267 E 130 ST, CLEVELAND, 44120",Missed Refuse pick up,"May 21, 2024, 08:51AM"
25794,"15103 ALDENE AVE, CLEVELAND, 44135",Vacant Property,"May 21, 2024, 08:53AM"
25797,"15103 ALDENE AVE, CLEVELAND, 44135",Vacant and Distressed Property,"May 21, 2024, 08:55AM"
25826,"4208 E 189 ST, CLEVELAND, 44122",Vacant Property,"May 21, 2024, 09:34AM"
25848,"12302 CORLETT AVE, CLEVELAND, 44105",Waste Cart Concerns,"May 21, 2024, 09:51AM"
25856,"3851 E 71 ST, CLEVELAND, 44105",Illegal Dumping,"May 21, 2024, 09:58AM"
25868,"3960 E 74 ST, CLEVELAND, 44105",General Exterior Maintenance/Fence/Outbuildings,"May 21, 2024, 10:15AM"
25869,"11504 EAST BLVD, CLEVELAND, 44105",Vacant Property,"May 21, 2024, 10:15AM"
25874,"737 E 96 ST, CLEVELAND, 44108",Waste Cart Concerns,"May 21, 2024, 10:21AM"
25878,"4294 E 139 ST, CLEVELAND, 44105",Vacant Property Open to Entry,"May 21, 2024, 10:33AM"
25879,"16600 FAIRFAX AVE, CLEVELAND, 44128",Missed Refuse pick up,"May 21, 2024, 10:34AM"
25881,"4696 LEE RD, CLEVELAND, 44128",Missed Refuse pick up,"May 21, 2024, 10:37AM"
25883,"9620 FULLER AVE, CLEVELAND, 44104",General Exterior Maintenance/Fence/Outbuildings,"May 21, 2024, 10:43AM"
25895,"3338 WALBROOK AVE, CLEVELAND, 44109",Waste Cart Concerns,"May 21, 2024, 10:51AM"
25897,"723 E 157 ST, CLEVELAND, 44110",Vacant Property Open to Entry,"May 21, 2024, 10:53AM"
25901,"4130 E 142 ST, CLEVELAND, 44128",Vacant Property,"May 21, 2024, 10:59AM"
25903,"11816 AVON AVE, CLEVELAND, 44105",Vacant Property,"May 21, 2024, 11:01AM"
25905,"7945 BROADWAY AVE, CLEVELAND, 44105",Illegal Use of Property,"May 21, 2024, 11:03AM"
25908,"11812 AVON AVE, CLEVELAND, 44105",Vacant Property,"May 21, 2024, 11:06AM"
25911,"9717 MARAH AVE, CLEVELAND, 44104",Vacant Property Open to Entry,"May 21, 2024, 11:07AM"
25913,"9717 MARAH AVE, CLEVELAND, 44104",Vacant and Distressed Property,"May 21, 2024, 11:08AM"
25915,"7100 BROADWAY AVE, CLEVELAND, 44105",No Permit,"May 21, 2024, 11:10AM"
25921,"4690 E 177 ST, CLEVELAND, 44128",Waste Cart Concerns,"May 21, 2024, 11:19AM"
25924,"2117 HURLEY AVE, CLEVELAND, 44109",Vacant Property,"May 21, 2024, 11:21AM"
25926,"3677 W 140 ST, CLEVELAND, 44111",Waste Cart Concerns,"May 21, 2024, 11:22AM"
25947,"15710 DELREY AVE, CLEVELAND, 44128",Waste Cart Concerns,"May 21, 2024, 11:40AM"
25948,"9633 LAMONTIER AVE, CLEVELAND, 44104",Illegal Use of Property,"May 21, 2024, 11:40AM"
25952,"1106 E 64 ST, CLEVELAND, 44103",Vacant Property,"May 21, 2024, 11:42AM"
25955,"3032 W 43 ST, CLEVELAND, 44113",Waste Cart Concerns,"May 21, 2024, 11:44AM"
25958,"16613 GLENPARK AVE, CLEVELAND, 44128",Vacant Property Open to Entry,"May 21, 2024, 11:48AM"
25976,"1201 E 185 ST, CLEVELAND, 44119",Vacant Property,"May 21, 2024, 12:03PM"
25977,"3560 E 118 ST, CLEVELAND, 44105",Vacant Property Open to Entry,"May 21, 2024, 12:04PM"
25978,"3560 E 118 ST, CLEVELAND, 44105",Vacant Property,"May 21, 2024, 12:05PM"
25987,"4138 E 104 ST, CLEVELAND, 44105",Vacant Property,"May 21, 2024, 12:14PM"
25988,"4138 E 104 ST, CLEVELAND, 44105",General Exterior Maintenance/Fence/Outbuildings,"May 21, 2024, 12:15PM"
25989,"9509 RAYMOND AVE, CLEVELAND, 44104",Vacant and Distressed Property,"May 21, 2024, 12:15PM"
25994,"3491 W 145 ST, CLEVELAND, 44111",Waste Cart Concerns,"May 21, 2024, 12:23PM"
26019,"3767 E 154 ST, CLEVELAND, 44128",General Exterior Maintenance/Fence/Outbuildings,"May 21, 2024, 12:51PM"
26020,"3751 E 154 ST, CLEVELAND, 44128",Vacant Property,"May 21, 2024, 12:52PM"
26021,"3755 E 154 ST, CLEVELAND, 44128",Vacant Property,"May 21, 2024, 12:53PM"
26031,"4500 GRAYTON RD, CLEVELAND, 44135",Illegal Use of Property,"May 21, 2024, 01:08PM"
26034,"1621 GALION AVE, CLEVELAND, 44109",Vacant Property,"May 21, 2024, 01:10PM"
26043,"10910 MASSIE AVE, CLEVELAND, 44108",Dead Animal Pickup,"May 21, 2024, 01:28PM"
26049,"3656 E 135 ST, CLEVELAND, 44120",Vacant Property,"May 21, 2024, 01:41PM"
26051,"3918 ROBERT AVE, CLEVELAND, 44109",General Exterior Maintenance/Fence/Outbuildings,"May 21, 2024, 01:42PM"
26063,"3097 BECKET RD, CLEVELAND, 44120",Vacant and Distressed Property,"May 21, 2024, 01:57PM"
26064,"1044 E 169 ST, CLEVELAND, 44110",Rental Inspection Complaint,"May 21, 2024, 01:57PM"
26068,"4640 E 153RD 44128, CLEVELAND",Missed Refuse pick up,"May 21, 2024, 01:59PM"
26071,"14624 ASPINWALL AVE, CLEVELAND, 44110",Vacant Property,"May 21, 2024, 02:02PM"
26074,"125 E 156 ST, CLEVELAND, 44110",Rental Inspection Complaint,"May 21, 2024, 02:05PM"
26076,"2968 E 67 ST, CLEVELAND, 44127",Illegal Dumping,"May 21, 2024, 02:11PM"
26079,"4409 E 142 ST, CLEVELAND, 44128",Missing Recycling Welcome Packet,"May 21, 2024, 02:21PM"
26085,"3672 E 117 ST, CLEVELAND, 44105",Waste Cart Concerns,"May 21, 2024, 02:35PM"
26086,"3237 E 119 ST, CLEVELAND, 44120",Illegal Dumping,"May 21, 2024, 02:36PM"
26101,"16702 FERNDALE AVE, CLEVELAND, 44111",Waste Cart Concerns,"May 21, 2024, 02:55PM"
26108,"13501 CAINE AVE, CLEVELAND, 44105",Vacant Property,"May 21, 2024, 03:04PM"
26116,"1083 E 146 ST, CLEVELAND, 44110",Tree Service,"May 21, 2024, 03:15PM"
26117,"1083 E 146 ST, CLEVELAND, 44110",Vacant Property,"May 21, 2024, 03:16PM"
26118,"1091 E 146 ST, CLEVELAND, 44110",Vacant Property,"May 21, 2024, 03:16PM"
26120,"3735 WARREN RD, CLEVELAND, 44111",Waste Cart Concerns,"May 21, 2024, 03:18PM"
26122,"7117 CAMDEN AVE, CLEVELAND, 44102",No Permit,"May 21, 2024, 03:20PM"
26125,"862 E 141 ST, CLEVELAND, 44110",Missed Refuse pick up,"May 21, 2024, 03:25PM"
26128,"3711 E 61 ST, CLEVELAND, 44105",Electrical Issue,"May 21, 2024, 03:26PM"
26131,"3466 W 150 ST, CLEVELAND, 44111",Missed Refuse pick up,"May 21, 2024, 03:28PM"
26132,"3711 E 61 ST, CLEVELAND, 44105",Smoke Detector/Fire Alarm,"May 21, 2024, 03:28PM"
26135,"1238 E 169 ST, CLEVELAND, 44110",Rental Inspection Complaint,"May 21, 2024, 03:34PM"
26141,"12021 GRIFFING AVE, CLEVELAND, 44120",Illegal Dumping,"May 21, 2024, 03:38PM"
26144,"14216 MONTROSE AVE, CLEVELAND, 44111",Waste Cart Concerns,"May 21, 2024, 03:50PM"
26147,"1453 E 116 ST, CLEVELAND, 44106",General Exterior Maintenance/Fence/Outbuildings,"May 21, 2024, 04:00PM"
26148,"1453 E 116 ST, CLEVELAND, 44106",Vacant Property,"May 21, 2024, 04:01PM"
26150,"1453 E 116 ST, CLEVELAND, 44106",Vacant Property Open to Entry,"May 21, 2024, 04:02PM"
26156,"4148 E 81 ST, CLEVELAND, 44105",Waste Cart Concerns,"May 21, 2024, 04:06PM"
26159,"12341 CHESTERFIELD AVE, CLEVELAND, 44108",Vacant Property,"May 21, 2024, 04:09PM"
26174,"3208 E 134 ST, CLEVELAND, 44120",Missed Refuse pick up,"May 21, 2024, 04:42PM"
26178,"3524 E 139 ST, CLEVELAND, 44120",Missed Refuse pick up,"May 21, 2024, 04:47PM"
26181,"12022 MATHERSON AVE, CLEVELAND, 44135",Dead Animal Pickup,"May 21, 2024, 04:57PM"
26185,"2323 W 3 ST, CLEVELAND, 44113",Graffiti Removal,"May 21, 2024, 05:04PM"
26186,"2323 W 3 ST, CLEVELAND, 44113",General Exterior Maintenance/Fence/Outbuildings,"May 21, 2024, 05:09PM"
26187,"2323 W 3 ST, CLEVELAND, 44113",Vacant Property,"May 21, 2024, 05:12PM"
26193,"2906 E 104 ST, CLEVELAND, 44104",Vacant and Distressed Property,"May 21, 2024, 05:58PM"
26206,"16203 SEDALIA AVE, CLEVELAND, 44135",Missed Refuse pick up,"May 21, 2024, 06:39PM"
26208,"16203 SEDALIA AVE, CLEVELAND, 44135",Waste Cart Concerns,"May 21, 2024, 06:40PM"
26213,"8302 CEDAR AVE, CLEVELAND, 44103",Debris in Street,"May 21, 2024, 06:53PM"
26216,"5015 LOUISA CT, CLEVELAND, 44127",General Exterior Maintenance/Fence/Outbuildings,"May 21, 2024, 08:27PM"
26217,"4682 W 130 ST, CLEVELAND, 44135",Vacant Property Open to Entry,"May 22, 2024, 12:18AM"
26218,"2334 ADDISON RD, CLEVELAND, 44103",Vacant Property Open to Entry,"May 22, 2024, 12:26AM"
26221,"954 ROYAL RD, CLEVELAND, 44110",Debris in Street,"May 22, 2024, 06:24AM"
26224,"14612 COIT RD, CLEVELAND, 44110",Waste Cart Concerns,"May 22, 2024, 06:34AM"
26239,"3672 E 117 ST, CLEVELAND, 44105",Missed Refuse pick up,"May 22, 2024, 08:14AM"
26245,"880 LONDON RD, CLEVELAND, 44110",Rental Inspection Complaint,"May 22, 2024, 08:25AM"
26254,"16802 PRIEBE AVE, CLEVELAND, 44128",Waste Cart Concerns,"May 22, 2024, 08:37AM"
26257,"3187 W 115 ST, CLEVELAND, 44111",Waste Cart Concerns,"May 22, 2024, 08:41AM"
26264,"3187 W 115 ST, CLEVELAND, 44111",Missed Refuse pick up,"May 22, 2024, 08:52AM"
26266,"9010 MARSHALL AVE, CLEVELAND, 44104",Fallen or Hanging Branch,"May 22, 2024, 08:53AM"
26276,"975 PARKWOOD DR, CLEVELAND, 44108",No Water/No Hot Water,"May 22, 2024, 09:06AM"
26282,"4663 BROADALE AVE, CLEVELAND, 44109",Scheduled Bulk Pick up,"May 22, 2024, 09:24AM"
26290,"615 LITERARY RD, CLEVELAND, 44113",Waste Cart Concerns,"May 22, 2024, 09:27AM"
26293,"1189 E 168 ST, CLEVELAND, 44110",Dead Animal Pickup,"May 22, 2024, 09:28AM"
26294,"615 LITERARY RD, CLEVELAND, 44113",Missing Recycling Welcome Packet,"May 22, 2024, 09:30AM"
26296,"4015 LIST CT, CLEVELAND, 44113",Vacant Property,"May 22, 2024, 09:31AM"
26298,"3326 W 128 ST, CLEVELAND, 44111",Waste Cart Concerns,"May 22, 2024, 09:31AM"
26310,"1314 W 111 ST, CLEVELAND, 44102",Missing Recycling Welcome Packet,"May 22, 2024, 09:41AM"
26315,"1270 E 112 ST, CLEVELAND, 44108",Illegal Dumping,"May 22, 2024, 09:47AM"
26318,"2270 E 100 ST, CLEVELAND, 44106",Waste Cart Concerns,"May 22, 2024, 09:49AM"
26319,"16917 LANGLY AVE, CLEVELAND, 44128",Vacant Property,"May 22, 2024, 09:50AM"
26321,"12717 GRUSS AVE, CLEVELAND, 44108",Waste Cart Concerns,"May 22, 2024, 09:53AM"
26327,"6604 FLEET AVE, CLEVELAND, 44105",Waste Cart Concerns,"May 22, 2024, 09:58AM"
26329,"3310 SILVERDALE AVE, CLEVELAND, 44109",Dead Animal Pickup,"May 22, 2024, 10:00AM"
26330,"296 E 156 ST, CLEVELAND, 44110",Rental Inspection Complaint,"May 22, 2024, 10:00AM"
26332,"14608 COIT RD, CLEVELAND, 44110",General Exterior Maintenance/Fence/Outbuildings,"May 22, 2024, 10:03AM"
26334,"3562 W 127 ST, CLEVELAND, 44111",Vacant Property,"May 22, 2024, 10:05AM"
26342,"1104 E 144 ST, CLEVELAND, 44110",Vacant Property,"May 22, 2024, 10:13AM"
26351,"3339 W 130 ST, CLEVELAND, 44111",Waste Cart Concerns,"May 22, 2024, 10:25AM"
26355,"6718 CHAMBERS AVE, CLEVELAND, 44105",Vacant Property,"May 22, 2024, 10:27AM"
26357,"6715 CHAMBERS AVE, CLEVELAND, 44105",Vacant Property,"May 22, 2024, 10:29AM"
26359,"3763 ROCKY RIVER DR, CLEVELAND, 44111",Tree Service,"May 22, 2024, 10:30AM"
26363,"12514 TAFT AVE, CLEVELAND, 44108",Tree Service,"May 22, 2024, 10:33AM"
26370,"2690 E 130 ST, CLEVELAND, 44120",Cart Pick Up,"May 22, 2024, 10:39AM"
26371,"1923 W 54 ST, CLEVELAND, 44102",Waste Cart Concerns,"May 22, 2024, 10:40AM"
26372,"1116 AUBURN AVE, CLEVELAND, 44113",Vacant and Distressed Property,"May 22, 2024, 10:40AM"
26373,"4320 E 122 ST, CLEVELAND, 44105",Vacant Property,"May 22, 2024, 10:41AM"
26374,"1116 AUBURN AVE, CLEVELAND, 44113",Vacant Property,"May 22, 2024, 10:43AM"
26381,"12205 REVERE AVE, CLEVELAND, 44105",Waste Cart Concerns,"May 22, 2024, 10:47AM"
26383,"3472 W 127 ST, CLEVELAND, 44111",Waste Cart Concerns,"May 22, 2024, 10:48AM"
26389,"1576 E 84 ST, CLEVELAND, 44103",Waste Cart Concerns,"May 22, 2024, 10:52AM"
26393,"2906 E 104 ST, CLEVELAND, 44104",Vacant Property,"May 22, 2024, 10:55AM"
26395,"1112 AUBURN AVE, CLEVELAND, 44113",Illegal Dumping,"May 22, 2024, 10:57AM"
26398,"9816 MANOR AVE, CLEVELAND, 44104",Rental Inspection Complaint,"May 22, 2024, 10:59AM"
26404,"3305 W 99 ST, CLEVELAND, 44102",Scheduled Bulk Pick up,"May 22, 2024, 11:02AM"
26410,"10705 ROSEHILL AVE, CLEVELAND, 44104",Waste Cart Concerns,"May 22, 2024, 11:07AM"
